№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100004622;8-2-2018;0,41869213;Сапоги тип 1, Nike;1;6055.728;наличные;;2814
100004622;8-2-2018;0,41869213;Кроссовки тип 6, Reebok;1;1966.96;наличные;;1069
100004629;4-6-2018;0,832523148;Футболка тип 5, Nike;1;488.824;безналичные;;245
100004643;8-20-2017;0,761631944;Штаны тип 6, Adidas;1;1532;безналичные;ФИО 214;766
100004643;8-20-2017;0,761631944;Туфли тип 4, Adidas;1;3152.8464;безналичные;ФИО 214;1698
100004643;8-20-2017;0,761631944;Сапоги тип 3, Reebok;1;5683.253;безналичные;ФИО 214;3394
100004658;2-2-2018;0,404108796;Рубашка тип 8, Puma;1;451.44;безналичные;ФИО 118;264
100004662;10-16-2016;0,447604167;Шапка тип 5, Puma;1;234.08;наличные;;140
100004665;10-15-2017;0,661412037;Шапка тип 2, Reebok;1;378.4;безналичные;;176
100004665;10-15-2017;0,661412037;Футболка тип 7, Puma;2;403.104;безналичные;;228
100004665;10-15-2017;0,661412037;Запонка тип 4, Nike;1;386.12;безналичные;;197
100004665;10-15-2017;0,661412037;Футболка тип 6, Nike;2;1522.4;безналичные;;692
100004671;6-3-2016;0,796782407;Рубашка тип 10, Reebok;2;1936.2384;безналичные;;1062
100004694;10-29-2017;0,575706019;Рубашка тип 12, Reebok;1;1276.87;наличные;ФИО 917;629
100004707;11-26-2017;0,819733796;Сапоги тип 6, Nike;2;11066.824;безналичные;ФИО 197;4558
100004710;10-28-2017;0,864282407;Туфли тип 2, Reebok;2;7184.4136;безналичные;;4756
100004721;12-29-2016;0,48875;Рубашка тип 3, Puma;1;257.184;безналичные;;152
100004729;5-14-2017;0,528553241;Ремень тип 3, Adidas;1;365.4;наличные;ФИО 286;203
100004738;6-15-2018;0,845011574;Сапоги тип 6, Puma;2;4289.872;безналичные;;2722
100004747;3-31-2017;0,50775463;Шлёпки тип 2, Adidas;1;677.9524;безналичные;ФИО 319;346
100004747;3-31-2017;0,50775463;Штаны тип 3, Adidas;1;2170.94;безналичные;ФИО 319;1102
100004753;10-6-2017;0,503449074;Ремень тип 1, Puma;1;310.184;наличные;ФИО 9;191
100004769;4-17-2016;0,697013889;Запонка тип 1, Reebok;2;1259.4708;безналичные;;742
100004773;6-8-2018;0,725324074;Шапка тип 7, Nike;1;452.608;безналичные;;208
100004774;9-1-2018;0,667418981;Рубашка тип 9, Reebok;2;1092;безналичные;ФИО 478;546
100004796;7-21-2017;0,38125;Запонка тип 4, Nike;1;374.5364;наличные;;197
100004796;7-21-2017;0,38125;Туфли тип 3, Puma;1;5261.256;наличные;;3003
100004801;10-9-2017;0,511284722;Туфли тип 4, Adidas;2;6878.9376;наличные;;3396
100004801;10-9-2017;0,511284722;Рубашка тип 6, Reebok;1;699.6;наличные;;330
100004803;2-14-2017;0,77349537;Рубашка тип 2, Adidas;2;2014.8;наличные;;920
100004803;2-14-2017;0,77349537;Футболка тип 2, Nike;1;349.22016;наличные;;216
100004803;2-14-2017;0,77349537;Рубашка тип 3, Adidas;1;672.948;наличные;;372
100004803;2-14-2017;0,77349537;Штаны тип 2, Adidas;2;4162.32;наличные;;2214
100004809;3-6-2016;0,72630787;Кроссовки тип 5, Puma;1;1119.176;безналичные;ФИО 1198;703
100004809;3-6-2016;0,72630787;Запонка тип 7, Puma;1;196;безналичные;ФИО 1198;125
100004809;3-6-2016;0,72630787;Рубашка тип 5, Adidas;1;1333.0248;безналичные;ФИО 1198;779
100004839;10-13-2017;0,778020833;Сапоги тип 2, Reebok;1;2607.95;безналичные;;1213
100004839;10-13-2017;0,778020833;Шапка тип 1, Reebok;1;495.55;безналичные;;265
100004839;10-13-2017;0,778020833;Футболка тип 5, Reebok;1;700.91;безналичные;;323
100004839;10-13-2017;0,778020833;Шапка тип 6, Reebok;1;203.3;безналичные;;107
100004839;10-13-2017;0,778020833;Колготки тип 3, Adidas;1;466.86;безналичные;;251
100004839;10-13-2017;0,778020833;Сапоги тип 4, Puma;1;5809.6;безналичные;;3631
100004839;10-13-2017;0,778020833;Рубашка тип 7, Adidas;1;1271.205;безналичные;;795
100004839;10-13-2017;0,778020833;Рубашка тип 1, Puma;1;1426.128;безналичные;;814
100004840;4-18-2018;0,458738426;Штаны тип 8, Nike;2;3126.544;безналичные;;1486
100004843;10-7-2017;0,831006944;Рубашка тип 5, Puma;1;1044.96;наличные;ФИО 1076;622
100004843;10-7-2017;0,831006944;Туфли тип 3, Puma;1;5261.256;наличные;ФИО 1076;3003
100004844;12-13-2017;0,504456019;Майка тип 4, Adidas;1;195.489;безналичные;;107
100004844;12-13-2017;0,504456019;Шапка тип 4, Adidas;1;529.032;безналичные;;280
100004844;12-13-2017;0,504456019;Шапка тип 2, Puma;1;380.16;безналичные;;220
100004844;12-13-2017;0,504456019;Кепка тип 2, Nike;1;541.66;безналичные;;265
100004846;4-14-2017;0,601956019;Рубашка тип 12, Puma;1;526.47936;безналичные;;328
100004846;4-14-2017;0,601956019;Шлёпки тип 2, Nike;1;708.6208;безналичные;;332
100004846;4-14-2017;0,601956019;Штаны тип 6, Reebok;1;1138.6056;безналичные;;649
100004846;4-14-2017;0,601956019;Шапка тип 4, Nike;2;1147.344;безналичные;;492
100004846;4-14-2017;0,601956019;Запонка тип 3, Adidas;1;396.44;безналичные;;187
100004846;4-14-2017;0,601956019;Шапка тип 2, Puma;2;760.32;безналичные;;440
100004846;4-14-2017;0,601956019;Шапка тип 3, Adidas;1;231;безналичные;;110
100004846;4-14-2017;0,601956019;Мячик тип 2, Nike;1;83.62;безналичные;;37
100004858;5-13-2017;0,407407407;Сапоги тип 3, Reebok;1;6686.18;наличные;;3394
100004858;5-13-2017;0,407407407;Ремень тип 3, Adidas;1;365.4;наличные;;203
100004858;5-13-2017;0,407407407;Футболка тип 4, Nike;1;594.336;наличные;;246
100004864;7-5-2018;0,562372685;Штаны тип 1, Puma;1;722.304;наличные;ФИО 185;418
100004864;7-5-2018;0,562372685;Футболка тип 7, Nike;1;869.584;наличные;ФИО 185;391
100004892;7-10-2016;0,848541667;Сапоги тип 1, Nike;1;6055.728;безналичные;;2814
100004905;8-9-2018;0,778854167;Кроссовки тип 6, Puma;1;2577.472;наличные;;1564
100004905;8-9-2018;0,778854167;Запонка тип 5, Reebok;1;215.496;наличные;;146
100004914;9-9-2017;0,40306713;Шлёпки тип 2, Puma;1;318.56;наличные;;181
100004922;4-5-2017;0,7378125;Рубашка тип 8, Adidas;1;526.2165;безналичные;;355
100004922;4-5-2017;0,7378125;Колготки тип 2, Reebok;1;411.642;безналичные;;210
100004927;9-26-2016;0,521261574;Штаны тип 10, Puma;1;1851.498;безналичные;;1039
100004942;10-30-2016;0,757175926;Туфли тип 2, Nike;2;7585.072;безналичные;;3124
100004942;10-30-2016;0,757175926;Кроссовки тип 2, Reebok;1;1101.464;безналичные;;712
100004954;6-14-2016;0,769664352;Кроссовки тип 5, Puma;1;1119.176;безналичные;;703
100005001;4-28-2016;0,802824074;Сапоги тип 3, Nike;1;6945.9264;безналичные;;3312
100005001;4-28-2016;0,802824074;Рубашка тип 1, Adidas;1;914.82;безналичные;;474
100005026;3-24-2016;0,617800926;Шапка тип 6, Puma;1;391.56;наличные;;251
100005027;7-2-2018;0,455023148;Кроссовки тип 4, Puma;2;2903.808;наличные;;1824
100005027;7-2-2018;0,455023148;Футболка тип 4, Nike;1;594.336;наличные;;246
100005047;8-9-2017;0,548032407;Шапка тип 3, Adidas;1;231;наличные;;110
100005069;2-3-2017;0,644155093;Рубашка тип 6, Puma;1;551.76;безналичные;;330
100005069;2-3-2017;0,644155093;Футболка тип 5, Adidas;1;627.21;безналичные;;303
100005069;2-3-2017;0,644155093;Штаны тип 8, Nike;1;1563.272;безналичные;;743
100005099;8-28-2018;0,846238426;Штаны тип 6, Puma;2;2483.904;наличные;;1522
100005099;8-28-2018;0,846238426;Кепка тип 3, Reebok;1;315.57;наличные;;157
100005119;5-9-2017;0,428888889;Запонка тип 1, Puma;1;227.88;безналичные;ФИО 821;135
100005119;5-9-2017;0,428888889;Рубашка тип 8, Reebok;1;1187.93;безналичные;ФИО 821;563
100005119;5-9-2017;0,428888889;Рубашка тип 12, Adidas;1;787.968;безналичные;ФИО 821;456
100005119;5-9-2017;0,428888889;Кепка тип 1, Adidas;1;295.365;безналичные;ФИО 821;175
100005119;5-9-2017;0,428888889;Шапка тип 7, Reebok;2;748.8;безналичные;ФИО 821;390
100005119;5-9-2017;0,428888889;Футболка тип 7, Adidas;1;364.06;безналичные;ФИО 821;167
100005119;5-9-2017;0,428888889;Футболка тип 1, Nike;1;452.2;безналичные;ФИО 821;190
100005123;12-27-2016;0,707222222;Рубашка тип 7, Reebok;1;1310.26;безналичные;ФИО 698;686
100005123;12-27-2016;0,707222222;Сапоги тип 1, Reebok;1;4622.826;безналичные;ФИО 698;2535
100005137;8-5-2017;0,441041667;Рубашка тип 8, Nike;2;2345.776;наличные;;1084
100005146;2-25-2017;0,825949074;Шапка тип 6, Reebok;1;203.3;безналичные;ФИО 641;107
100005171;2-13-2017;0,435023148;Штаны тип 1, Reebok;1;2057.3532;безналичные;;981
100005171;2-13-2017;0,435023148;Туфли тип 2, Nike;1;3716.68528;безналичные;;1562
100005172;6-27-2016;0,451990741;Штаны тип 8, Puma;1;759.632;наличные;;482
100005176;5-12-2018;0,529328704;Рубашка тип 5, Reebok;1;777.504;наличные;;534
100005186;6-7-2018;0,617384259;Запонка тип 7, Reebok;2;1025.28;наличные;;534
100005187;2-26-2017;0,623333333;Запонка тип 3, Nike;1;782.6;безналичные;;350
100005189;3-5-2018;0,60212963;Ремень тип 3, Adidas;1;365.4;наличные;;203
100005198;3-12-2016;0,724513889;Шлёпки тип 2, Nike;2;1540.48;безналичные;ФИО 1224;664
100005208;11-13-2016;0,407916667;Рубашка тип 11, Reebok;1;1481.48;безналичные;;814
100005208;11-13-2016;0,407916667;Колготки тип 4, Adidas;1;688.2;безналичные;;370
100005216;5-21-2018;0,830763889;Рубашка тип 6, Puma;1;551.76;наличные;;330
100005216;5-21-2018;0,830763889;Кепка тип 3, Puma;1;398.28712;наличные;;287
100005237;3-9-2017;0,50087963;Шлёпки тип 3, Reebok;1;481.14;безналичные;ФИО 184;243
100005257;12-5-2016;0,530659722;Рубашка тип 12, Reebok;1;1276.87;наличные;;629
100005261;1-13-2018;0,393634259;Кепка тип 2, Puma;1;314.64;наличные;;190
100005261;1-13-2018;0,393634259;Туфли тип 2, Adidas;1;3363.51;наличные;;1761
100005261;1-13-2018;0,393634259;Штаны тип 12, Adidas;1;974.46;наличные;;447
100005261;1-13-2018;0,393634259;Запонка тип 6, Puma;1;365.72;наличные;;205
100005261;1-13-2018;0,393634259;Ремень тип 4, Puma;1;379.23072;наличные;;268
100005273;5-24-2018;0,553923611;Колготки тип 5, Reebok;1;227.55;наличные;ФИО 505;111
100005274;8-21-2016;0,519293981;Мячик тип 2, Reebok;2;200.22;наличные;ФИО 416;94
100005274;8-21-2016;0,519293981;Майка тип 4, Reebok;1;271.6;наличные;ФИО 416;140
100005275;9-1-2018;0,385613426;Мячик тип 2, Nike;2;167.24;наличные;;74
100005275;9-1-2018;0,385613426;Штаны тип 8, Nike;1;1563.272;наличные;;743
100005275;9-1-2018;0,385613426;Сапоги тип 4, Puma;1;5809.6;наличные;;3631
100005275;9-1-2018;0,385613426;Сапоги тип 6, Reebok;1;6134.52;наличные;;2814
100005275;9-1-2018;0,385613426;Колготки тип 4, Nike;1;289.788;наличные;;123
100005275;9-1-2018;0,385613426;Штаны тип 6, Reebok;2;2647.92;наличные;;1298
100005275;9-1-2018;0,385613426;Рубашка тип 4, Reebok;1;1673.9;наличные;;881
100005286;3-24-2018;0,381724537;Штаны тип 2, Nike;1;1406.532;безналичные;;597
100005286;3-24-2018;0,381724537;Шлёпки тип 1, Puma;1;294.84;безналичные;;189
100005315;9-22-2018;0,820578704;Штаны тип 3, Reebok;1;1813.9506;безналичные;;869
100005345;8-24-2017;0,871689815;Штаны тип 12, Nike;1;1640.312;безналичные;;758
100005361;5-3-2016;0,610509259;Сапоги тип 5, Reebok;1;5673.87;наличные;;2741
100005366;6-3-2016;0,382696759;Футболка тип 5, Nike;1;568.4;наличные;ФИО 887;245
100005374;12-11-2016;0,769803241;Кепка тип 2, Puma;1;251.712;наличные;;190
100005379;2-12-2016;0,803576389;Шапка тип 8, Reebok;1;409.64;наличные;;209
100005410;1-19-2018;0,458703704;Запонка тип 3, Reebok;1;625.9128;безналичные;;391
100005412;5-24-2018;0,751516204;Кроссовки тип 1, Adidas;1;2871.2648;наличные;;1748
100005412;5-24-2018;0,751516204;Рубашка тип 12, Adidas;1;820.8;наличные;;456
100005448;4-5-2017;0,466435185;Колготки тип 6, Puma;1;487.968;наличные;;299
100005448;4-5-2017;0,466435185;Кроссовки тип 1, Adidas;1;3338.68;наличные;;1748
100005454;6-7-2017;0,850208333;Шлёпки тип 1, Nike;2;683.8912;наличные;ФИО 1235;368
100005454;6-7-2017;0,850208333;Кроссовки тип 2, Puma;1;1579.056;наличные;ФИО 1235;982
100005454;6-7-2017;0,850208333;Штаны тип 11, Puma;1;539.37576;наличные;ФИО 1235;329
100005454;6-7-2017;0,850208333;Штаны тип 1, Nike;1;2275.036;наличные;ФИО 1235;937
100005462;3-30-2017;0,805289352;Рубашка тип 7, Puma;1;926.02048;безналичные;;644
100005463;4-6-2016;0,829502315;Рубашка тип 9, Reebok;2;1092;наличные;;546
100005464;2-11-2017;0,670023148;Сапоги тип 5, Puma;1;1887.12784;наличные;ФИО 1031;1286
100005483;5-27-2016;0,588576389;Колготки тип 7, Adidas;1;637.632;наличные;;369
100005483;5-27-2016;0,588576389;Футболка тип 2, Reebok;1;385.2;наличные;;214
100005483;5-27-2016;0,588576389;Колготки тип 6, Puma;2;975.936;наличные;;598
100005517;9-4-2017;0,594201389;Колготки тип 3, Puma;2;1212.928;наличные;;736
100005517;9-4-2017;0,594201389;Штаны тип 5, Reebok;1;2076.68;наличные;;1076
100005517;9-4-2017;0,594201389;Туфли тип 1, Nike;1;3176.892;наличные;;1611
100005527;12-18-2017;0,382094907;Рубашка тип 6, Reebok;1;699.6;безналичные;;330
100005543;9-13-2018;0,610902778;Футболка тип 1, Puma;1;233.696;наличные;;134
100005543;9-13-2018;0,610902778;Шапка тип 1, Nike;1;464.112;наличные;;198
100005545;7-13-2017;0,79125;Сапоги тип 3, Nike;2;13041.3312;безналичные;;6624
100005545;7-13-2017;0,79125;Ремень тип 3, Reebok;1;714.42;безналичные;;378
100005566;7-9-2018;0,456076389;Штаны тип 6, Reebok;2;2303.6904;безналичные;;1298
100005566;7-9-2018;0,456076389;Рубашка тип 8, Reebok;1;1187.93;безналичные;;563
100005600;8-17-2017;0,494201389;Футболка тип 1, Reebok;1;294.196;наличные;ФИО 928;158
100005600;8-17-2017;0,494201389;Штаны тип 2, Adidas;2;4162.32;наличные;ФИО 928;2214
100005600;8-17-2017;0,494201389;Майка тип 1, Adidas;1;781.2168;наличные;ФИО 928;364
100005618;3-21-2017;0,391631944;Рубашка тип 8, Adidas;1;649.65;безналичные;;355
100005618;3-21-2017;0,391631944;Кроссовки тип 2, Nike;1;4510.9152;безналичные;;1964
100005618;3-21-2017;0,391631944;Ремень тип 4, Puma;1;430.944;безналичные;;268
100005629;4-10-2018;0,848564815;Штаны тип 9, Nike;1;815.648;безналичные;;359
100005629;4-10-2018;0,848564815;Футболка тип 5, Nike;1;568.4;безналичные;;245
100005632;4-19-2018;0,7440625;Запонка тип 1, Puma;1;193.698;безналичные;ФИО 317;135
100005634;1-23-2018;0,747962963;Ремень тип 2, Puma;1;220.68192;безналичные;;146
100005642;12-8-2016;0,413078704;Запонка тип 5, Reebok;1;262.8;наличные;;146
100005642;12-8-2016;0,413078704;Футболка тип 7, Adidas;1;364.06;наличные;;167
100005642;12-8-2016;0,413078704;Рубашка тип 11, Adidas;1;601.4;наличные;;310
100005649;6-13-2017;0,870289352;Рубашка тип 2, Puma;1;853.632;наличные;;494
100005655;5-25-2017;0,447118056;Кроссовки тип 3, Puma;1;3159.72;наличные;;1965
100005655;5-25-2017;0,447118056;Запонка тип 4, Reebok;1;821.24;наличные;;419
100005655;5-25-2017;0,447118056;Кепка тип 1, Reebok;1;529.2;наличные;;245
100005655;5-25-2017;0,447118056;Рубашка тип 12, Puma;1;482.60608;наличные;;328
100005669;2-23-2016;0,454756944;Туфли тип 2, Reebok;1;3505.6476;безналичные;;2378
100005669;2-23-2016;0,454756944;Штаны тип 8, Reebok;1;2439.36;безналичные;;1232
100005669;2-23-2016;0,454756944;Запонка тип 7, Nike;2;1163.232;безналичные;;504
100005694;6-16-2018;0,727615741;Кроссовки тип 1, Reebok;2;4633.2;наличные;;2106
100005697;7-28-2017;0,863217593;Штаны тип 10, Reebok;1;343.44;наличные;;162
100005697;7-28-2017;0,863217593;Запонка тип 3, Puma;1;648.96;наличные;;390
100005699;1-22-2018;0,616446759;Штаны тип 1, Puma;1;722.304;наличные;;418
100005699;1-22-2018;0,616446759;Сапоги тип 3, Nike;1;6662.4192;наличные;;3312
100005699;1-22-2018;0,616446759;Рубашка тип 6, Reebok;1;699.6;наличные;;330
100005704;5-13-2017;0,464710648;Майка тип 1, Reebok;1;189.2;наличные;;88
100005704;5-13-2017;0,464710648;Запонка тип 6, Adidas;1;356.85;наличные;;183
100005704;5-13-2017;0,464710648;Шлёпки тип 1, Nike;1;308.4944;наличные;;184
100005704;5-13-2017;0,464710648;Колготки тип 7, Puma;1;565.76;наличные;;320
100005713;11-2-2016;0,760868056;Шапка тип 1, Adidas;1;222.8391;наличные;;123
100005713;11-2-2016;0,760868056;Рубашка тип 4, Reebok;1;1673.9;наличные;;881
100005716;9-4-2017;0,709560185;Футболка тип 4, Nike;1;594.336;безналичные;;246
100005716;9-4-2017;0,709560185;Майка тип 2, Reebok;1;461.89;безналичные;;247
100005716;9-4-2017;0,709560185;Запонка тип 6, Reebok;1;413.27;безналичные;;221
100005716;9-4-2017;0,709560185;Футболка тип 4, Reebok;2;616.7952;безналичные;;348
100005716;9-4-2017;0,709560185;Сапоги тип 1, Adidas;1;7293.79;безналичные;;3593
100005719;9-3-2017;0,500844907;Сапоги тип 6, Reebok;1;6134.52;безналичные;;2814
100005747;2-24-2016;0,587488426;Майка тип 2, Reebok;1;461.89;наличные;ФИО 569;247
100005747;2-24-2016;0,587488426;Шлёпки тип 3, Adidas;1;294.4802;наличные;ФИО 569;151
100005747;2-24-2016;0,587488426;Туфли тип 2, Adidas;1;3363.51;наличные;ФИО 569;1761
100005747;2-24-2016;0,587488426;Колготки тип 2, Puma;1;427.648;наличные;ФИО 569;257
100005747;2-24-2016;0,587488426;Кроссовки тип 1, Adidas;1;3338.68;наличные;ФИО 569;1748
100005747;2-24-2016;0,587488426;Шапка тип 7, Adidas;1;323.84;наличные;ФИО 569;176
100005747;2-24-2016;0,587488426;Шапка тип 8, Puma;1;519.68;наличные;ФИО 569;290
100005752;9-12-2016;0,418020833;Штаны тип 11, Reebok;1;1762.3348;наличные;;857
100005752;9-12-2016;0,418020833;Запонка тип 1, Adidas;1;526.62;наличные;;262
100005752;9-12-2016;0,418020833;Рубашка тип 9, Adidas;1;1818.46;наличные;;838
100005755;10-18-2017;0,783425926;Запонка тип 7, Reebok;1;512.64;наличные;;267
100005755;10-18-2017;0,783425926;Рубашка тип 4, Reebok;1;1673.9;наличные;;881
100005755;10-18-2017;0,783425926;Шапка тип 4, Puma;1;423.688;наличные;;251
100005759;5-18-2018;0,812326389;Шапка тип 7, Adidas;1;323.84;наличные;;176
100005759;5-18-2018;0,812326389;Сапоги тип 1, Nike;1;6055.728;наличные;;2814
100005782;7-22-2018;0,487974537;Колготки тип 4, Nike;1;289.788;безналичные;;123
100005783;1-30-2017;0,43349537;Рубашка тип 3, Adidas;2;1345.896;наличные;;744
100005803;8-28-2017;0,756712963;Рубашка тип 12, Puma;1;526.47936;наличные;;328
100005803;8-28-2017;0,756712963;Мячик тип 1, Reebok;1;93.74;наличные;;43
100005823;10-5-2016;0,620972222;Шапка тип 7, Reebok;1;374.4;наличные;ФИО 686;195
100005823;10-5-2016;0,620972222;Запонка тип 7, Puma;1;196;наличные;ФИО 686;125
100005834;11-3-2016;0,452280093;Шлёпки тип 3, Adidas;1;273.4459;безналичные;;151
100005834;11-3-2016;0,452280093;Ремень тип 1, Puma;1;310.184;безналичные;;191
100005871;7-17-2018;0,402696759;Ремень тип 3, Nike;1;469.264;наличные;;211
100005871;7-17-2018;0,402696759;Туфли тип 2, Nike;1;3792.536;наличные;;1562
100005871;7-17-2018;0,402696759;Рубашка тип 2, Reebok;1;554.4;наличные;;252
100005886;6-22-2018;0,745474537;Запонка тип 2, Adidas;1;380.88;безналичные;ФИО 858;207
100005900;6-3-2016;0,861238426;Кепка тип 3, Reebok;2;631.14;наличные;;314
100005900;6-3-2016;0,861238426;Шапка тип 4, Adidas;1;562.8;наличные;;280
100005915;6-1-2016;0,862407407;Колготки тип 4, Adidas;1;688.2;безналичные;;370
100005917;8-9-2018;0,764594907;Рубашка тип 2, Puma;1;768.2688;безналичные;ФИО 677;494
100005926;10-26-2016;0,485196759;Рубашка тип 10, Nike;1;397.46;наличные;;167
100005927;9-16-2017;0,577280093;Шапка тип 6, Puma;1;321.0792;наличные;;251
100005938;4-3-2016;0,386365741;Рубашка тип 8, Puma;1;475.2;наличные;;264
100005950;6-5-2017;0,4025;Сапоги тип 3, Reebok;2;13372.36;наличные;ФИО 998;6788
100005950;6-5-2017;0,4025;Рубашка тип 4, Reebok;1;1406.076;наличные;ФИО 998;881
100005950;6-5-2017;0,4025;Колготки тип 3, Reebok;1;321.264;наличные;ФИО 998;184
100005965;5-2-2016;0,663136574;Запонка тип 2, Puma;1;445.28;безналичные;;253
100005965;5-2-2016;0,663136574;Майка тип 3, Nike;1;535;безналичные;;250
100005965;5-2-2016;0,663136574;Рубашка тип 2, Adidas;1;1007.4;безналичные;;460
100005968;10-25-2017;0,833472222;Шапка тип 4, Reebok;1;229.4;наличные;;124
100005992;3-31-2018;0,793888889;Сапоги тип 3, Reebok;1;6686.18;наличные;ФИО 628;3394
100005992;3-31-2018;0,793888889;Шлёпки тип 1, Adidas;1;317.4795;наличные;ФИО 628;195
100005992;3-31-2018;0,793888889;Рубашка тип 6, Reebok;1;699.6;наличные;ФИО 628;330
100005992;3-31-2018;0,793888889;Майка тип 4, Puma;1;234.752;наличные;ФИО 628;131
100005993;9-2-2017;0,609548611;Рубашка тип 1, Puma;1;1183.68624;безналичные;;814
100005996;6-16-2017;0,394351852;Сапоги тип 2, Adidas;1;6783.45;наличные;;3309
100006002;9-28-2016;0,400208333;Кепка тип 3, Reebok;1;299.7915;наличные;;157
100006002;9-28-2016;0,400208333;Сапоги тип 2, Adidas;1;6783.45;наличные;;3309
100006002;9-28-2016;0,400208333;Туфли тип 2, Adidas;1;3363.51;наличные;;1761
100006002;9-28-2016;0,400208333;Рубашка тип 9, Reebok;1;518.7;наличные;;273
100006011;10-18-2016;0,797731481;Футболка тип 2, Nike;1;431.136;безналичные;;216
100006011;10-18-2016;0,797731481;Шапка тип 2, Reebok;1;378.4;безналичные;;176
100006011;10-18-2016;0,797731481;Штаны тип 10, Puma;1;1514.862;безналичные;;1039
100006021;9-6-2018;0,599386574;Кепка тип 3, Nike;1;299.9304;наличные;ФИО 632;165
100006054;1-12-2017;0,419814815;Туфли тип 2, Nike;1;3792.536;наличные;ФИО 812;1562
100006054;1-12-2017;0,419814815;Запонка тип 4, Puma;1;788.04;наличные;ФИО 812;495
100006095;2-8-2018;0,816469907;Рубашка тип 1, Puma;1;1312.03776;наличные;;814
100006095;2-8-2018;0,816469907;Штаны тип 8, Reebok;2;4244.4864;наличные;;2464
100006098;10-7-2016;0,749513889;Майка тип 1, Reebok;1;189.2;наличные;;88
100006098;10-7-2016;0,749513889;Ремень тип 4, Puma;1;344.7552;наличные;;268
100006098;10-7-2016;0,749513889;Кроссовки тип 2, Reebok;1;1295.84;наличные;;712
100006101;4-1-2017;0,759733796;Рубашка тип 12, Nike;1;974.028;наличные;;471
100006101;4-1-2017;0,759733796;Кроссовки тип 3, Adidas;1;2852.3088;наличные;;1637
100006101;4-1-2017;0,759733796;Туфли тип 4, Puma;1;2950.52272;наличные;;1802
100006123;6-13-2016;0,757893519;Кепка тип 2, Nike;2;931.6552;наличные;;530
100006130;6-16-2018;0,541296296;Кроссовки тип 4, Adidas;1;1544.51;наличные;;739
100006133;7-30-2016;0,666284722;Футболка тип 6, Nike;1;761.2;безналичные;;346
100006140;4-13-2016;0,778969907;Штаны тип 3, Adidas;1;2170.94;наличные;ФИО 531;1102
100006140;4-13-2016;0,778969907;Шапка тип 2, Adidas;1;259.284;наличные;ФИО 531;136
100006150;7-19-2018;0,81306713;Запонка тип 1, Adidas;1;526.62;наличные;ФИО 802;262
100006151;4-29-2016;0,608865741;Рубашка тип 4, Reebok;1;1673.9;наличные;;881
100006184;7-9-2016;0,449918981;Кроссовки тип 1, Adidas;1;3338.68;безналичные;ФИО 153;1748
100006192;3-5-2017;0,443993056;Рубашка тип 2, Reebok;1;554.4;наличные;;252
100006196;1-10-2018;0,830740741;Кроссовки тип 5, Adidas;1;1620.81;безналичные;;783
100006205;2-17-2016;0,732905093;Шапка тип 4, Puma;1;423.688;безналичные;;251
100006205;2-17-2016;0,732905093;Штаны тип 7, Adidas;2;3968.64;безналичные;;1908
100006256;9-8-2016;0,636539352;Шапка тип 1, Reebok;1;441.0395;наличные;ФИО 809;265
100006256;9-8-2016;0,636539352;Кепка тип 3, Puma;1;475.06536;наличные;ФИО 809;287
100006256;9-8-2016;0,636539352;Шлёпки тип 2, Nike;1;639.2992;наличные;ФИО 809;332
100006256;9-8-2016;0,636539352;Штаны тип 7, Reebok;1;1414.53;наличные;ФИО 809;806
100006256;9-8-2016;0,636539352;Штаны тип 1, Nike;1;2275.036;наличные;ФИО 809;937
100006256;9-8-2016;0,636539352;Футболка тип 6, Reebok;1;367.3395;наличные;ФИО 809;181
100006257;7-2-2018;0,478356481;Футболка тип 3, Nike;1;418.37;наличные;;230
100006257;7-2-2018;0,478356481;Рубашка тип 11, Puma;1;734.72;наличные;;410
100006270;3-18-2017;0,636145833;Штаны тип 10, Puma;1;1870.2;наличные;;1039
100006273;9-28-2018;0,620671296;Рубашка тип 10, Adidas;1;446.9;безналичные;ФИО 334;205
100006273;9-28-2018;0,620671296;Рубашка тип 8, Nike;1;1079.05696;безналичные;ФИО 334;542
100006274;3-30-2017;0,526666667;Кепка тип 2, Puma;1;314.64;безналичные;;190
100006283;4-22-2017;0,555231481;Шапка тип 1, Nike;1;385.21296;наличные;;198
100006306;6-5-2018;0,566666667;Колготки тип 2, Adidas;1;107.52;наличные;;56
100006307;9-14-2018;0,433252315;Рубашка тип 2, Nike;1;1951.232;безналичные;;824
100006318;1-13-2017;0,728206019;Туфли тип 4, Reebok;1;6167.26;наличные;;3298
100006318;1-13-2017;0,728206019;Майка тип 1, Nike;1;339.16;наличные;;139
100006323;1-21-2016;0,699988426;Туфли тип 3, Adidas;1;3340.7808;безналичные;;1608
100006342;10-16-2017;0,597303241;Запонка тип 2, Puma;1;445.28;наличные;;253
100006342;10-16-2017;0,597303241;Штаны тип 2, Nike;1;1406.532;наличные;;597
100006360;5-22-2017;0,386655093;Рубашка тип 8, Nike;1;1172.888;наличные;;542
100006360;5-22-2017;0,386655093;Штаны тип 4, Nike;2;4720.816;наличные;;2014
100006390;8-2-2016;0,552800926;Колготки тип 7, Adidas;1;797.04;наличные;ФИО 467;369
100006390;8-2-2016;0,552800926;Штаны тип 12, Puma;1;296.192;наличные;ФИО 467;178
