№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100005248;4-12-2016;0,503078704;Шапка тип 7, Nike;1;452.608;безналичные;ФИО 966;208
100005248;4-12-2016;0,503078704;Шлёпки тип 1, Adidas;1;391.95;безналичные;ФИО 966;195
100005253;8-29-2016;0,444849537;Штаны тип 11, Nike;2;1786.632;безналичные;;906
100005256;9-3-2016;0,633993056;Запонка тип 4, Reebok;1;821.24;безналичные;;419
100005256;9-3-2016;0,633993056;Майка тип 2, Adidas;1;310.8;безналичные;;168
100005258;7-5-2017;0,70412037;Колготки тип 4, Nike;1;249.21768;наличные;ФИО 87;123
100005258;7-5-2017;0,70412037;Сапоги тип 6, Adidas;1;5830.4862;наличные;ФИО 87;2714
100005259;3-31-2016;0,459097222;Майка тип 3, Nike;2;1070;безналичные;;500
100005276;9-3-2018;0,581863426;Рубашка тип 12, Reebok;2;2553.74;наличные;ФИО 300;1258
100005276;9-3-2018;0,581863426;Рубашка тип 10, Nike;1;397.46;наличные;ФИО 300;167
100005276;9-3-2018;0,581863426;Кроссовки тип 6, Adidas;1;2545.92;наличные;ФИО 300;1224
100005276;9-3-2018;0,581863426;Колготки тип 2, Puma;1;427.648;наличные;ФИО 300;257
100005300;3-22-2018;0,578993056;Туфли тип 3, Reebok;1;2475.198;наличные;;1389
100005305;7-28-2017;0,520486111;Колготки тип 5, Adidas;2;1472.64;наличные;ФИО 91;708
100005322;3-24-2017;0,408414352;Кроссовки тип 6, Nike;1;4692.12;наличные;ФИО 769;1923
100005330;12-27-2017;0,5775;Рубашка тип 8, Adidas;1;649.65;безналичные;;355
100005330;12-27-2017;0,5775;Кепка тип 3, Reebok;1;255.6117;безналичные;;157
100005330;12-27-2017;0,5775;Футболка тип 5, Puma;1;247.976;безналичные;;139
100005330;12-27-2017;0,5775;Сапоги тип 3, Adidas;1;6357.88;безналичные;;2999
100005333;3-23-2017;0,869780093;Колготки тип 5, Adidas;1;736.32;наличные;ФИО 425;354
100005333;3-23-2017;0,869780093;Сапоги тип 4, Reebok;1;7161.1;наличные;ФИО 425;3769
100005333;3-23-2017;0,869780093;Запонка тип 6, Nike;1;615.048;наличные;ФИО 425;294
100005351;12-14-2017;0,459166667;Штаны тип 6, Reebok;1;1284.2412;наличные;;649
100005351;12-14-2017;0,459166667;Штаны тип 10, Adidas;1;1264.4;наличные;;580
100005355;6-4-2017;0,832974537;Запонка тип 1, Reebok;1;767.97;наличные;;371
100005355;6-4-2017;0,832974537;Мячик тип 1, Puma;2;129.4128;наличные;;86
100005376;2-17-2016;0,41025463;Кроссовки тип 4, Reebok;2;7004;наличные;;3400
100005395;6-23-2017;0,805196759;Кроссовки тип 2, Reebok;1;1295.84;безналичные;;712
100005395;6-23-2017;0,805196759;Штаны тип 8, Adidas;1;2127.06;безналичные;;1053
100005395;6-23-2017;0,805196759;Кроссовки тип 1, Reebok;1;2316.6;безналичные;;1053
100005408;4-3-2017;0,484641204;Запонка тип 5, Reebok;1;262.8;наличные;;146
100005408;4-3-2017;0,484641204;Туфли тип 4, Puma;1;3041.776;наличные;;1802
100005411;11-2-2016;0,644467593;Запонка тип 1, Adidas;2;1053.24;наличные;;524
100005426;2-1-2017;0,577962963;Штаны тип 7, Reebok;1;1367.379;безналичные;;806
100005434;4-14-2016;0,405891204;Штаны тип 9, Puma;1;858.28;наличные;;499
100005434;4-14-2016;0,405891204;Мячик тип 2, Nike;1;83.62;наличные;;37
100005434;4-14-2016;0,405891204;Запонка тип 7, Puma;1;196;наличные;;125
100005451;8-18-2016;0,726712963;Футболка тип 7, Reebok;1;549.12;наличные;ФИО 388;286
100005451;8-18-2016;0,726712963;Рубашка тип 2, Reebok;1;554.4;наличные;ФИО 388;252
100005451;8-18-2016;0,726712963;Штаны тип 6, Reebok;1;1271.0016;наличные;ФИО 388;649
100005451;8-18-2016;0,726712963;Запонка тип 6, Nike;1;615.048;наличные;ФИО 388;294
100005476;7-29-2017;0,399351852;Штаны тип 11, Nike;1;884.38284;безналичные;;453
100005476;7-29-2017;0,399351852;Запонка тип 7, Adidas;1;294.6944;безналичные;;184
100005476;7-29-2017;0,399351852;Штаны тип 1, Adidas;1;1564.92;безналичные;;828
100005482;4-27-2018;0,547013889;Колготки тип 7, Nike;1;364.816;наличные;ФИО 671;151
100005482;4-27-2018;0,547013889;Запонка тип 6, Adidas;1;331.8705;наличные;ФИО 671;183
100005482;4-27-2018;0,547013889;Кепка тип 1, Nike;1;455.168;наличные;ФИО 671;224
100005484;5-28-2016;0,48181713;Штаны тип 10, Nike;1;1158.616;безналичные;;577
100005484;5-28-2016;0,48181713;Запонка тип 7, Puma;1;196;безналичные;;125
100005484;5-28-2016;0,48181713;Футболка тип 7, Puma;1;201.552;безналичные;;114
100005486;5-5-2017;0,405486111;Колготки тип 7, Nike;1;321.03808;безналичные;;151
100005489;3-6-2016;0,725949074;Колготки тип 2, Puma;2;855.296;безналичные;;514
100005489;3-6-2016;0,725949074;Штаны тип 6, Nike;1;2298.168;безналичные;;1062
100005504;2-21-2016;0,407314815;Колготки тип 4, Nike;2;527.41416;наличные;;246
100005504;2-21-2016;0,407314815;Рубашка тип 9, Adidas;1;1818.46;наличные;;838
100005504;2-21-2016;0,407314815;Мячик тип 2, Nike;1;83.62;наличные;;37
100005504;2-21-2016;0,407314815;Штаны тип 11, Adidas;1;1374.7968;наличные;;884
100005514;7-6-2017;0,378310185;Сапоги тип 6, Adidas;1;5889.38;наличные;;2714
100005514;7-6-2017;0,378310185;Рубашка тип 12, Adidas;1;820.8;наличные;;456
100005516;7-17-2017;0,502534722;Колготки тип 7, Adidas;1;797.04;наличные;;369
100005516;7-17-2017;0,502534722;Рубашка тип 9, Reebok;1;546;наличные;;273
100005528;1-8-2016;0,58587963;Туфли тип 2, Adidas;2;6727.02;безналичные;ФИО 1192;3522
100005556;3-3-2016;0,783831019;Запонка тип 5, Adidas;1;623.3976;наличные;;342
100005579;8-16-2017;0,580138889;Шапка тип 7, Nike;1;452.608;безналичные;;208
100005586;3-5-2018;0,5375;Рубашка тип 7, Nike;1;1646.56;безналичные;ФИО 836;820
100005586;3-5-2018;0,5375;Штаны тип 8, Puma;2;1519.264;безналичные;ФИО 836;964
100005586;3-5-2018;0,5375;Майка тип 2, Adidas;1;251.748;безналичные;ФИО 836;168
100005586;3-5-2018;0,5375;Рубашка тип 7, Nike;2;3293.12;безналичные;ФИО 836;1640
100005592;5-7-2016;0,822013889;Кепка тип 2, Puma;1;267.444;безналичные;;190
100005592;5-7-2016;0,822013889;Майка тип 1, Puma;2;841.568;безналичные;;476
100005592;5-7-2016;0,822013889;Штаны тип 1, Reebok;1;2099.34;безналичные;;981
100005599;2-14-2017;0,7878125;Сапоги тип 5, Puma;1;2273.648;безналичные;;1286
100005611;3-14-2017;0,826099537;Мячик тип 2, Adidas;1;94.5;безналичные;;45
100005611;3-14-2017;0,826099537;Кроссовки тип 3, Adidas;1;3241.26;безналичные;;1637
100005614;2-4-2017;0,864733796;Штаны тип 3, Nike;1;1475.06688;наличные;;714
100005614;2-4-2017;0,864733796;Рубашка тип 1, Puma;1;1426.128;наличные;;814
100005614;2-4-2017;0,864733796;Ремень тип 2, Nike;1;450.912;наличные;;220
100005635;5-7-2017;0,810347222;Шапка тип 3, Nike;1;570.63424;безналичные;;298
100005668;10-22-2017;0,744212963;Рубашка тип 1, Puma;1;1426.128;наличные;;814
100005668;10-22-2017;0,744212963;Шапка тип 6, Adidas;1;487.6;наличные;;265
100005672;10-17-2017;0,739224537;Ремень тип 3, Puma;1;593.712;безналичные;;342
100005672;10-17-2017;0,739224537;Кроссовки тип 5, Puma;1;1085.60072;безналичные;;703
100005703;5-17-2018;0,514166667;Штаны тип 4, Reebok;1;2210.88;наличные;;1176
100005703;5-17-2018;0,514166667;Рубашка тип 5, Puma;1;1024.0608;наличные;;622
100005707;9-18-2017;0,378414352;Кроссовки тип 1, Puma;1;2544.36864;наличные;;1628
100005708;4-14-2017;0,763148148;Запонка тип 4, Puma;1;685.5948;безналичные;;495
100005712;9-2-2017;0,718888889;Футболка тип 4, Adidas;2;581.76;наличные;;288
100005720;5-13-2016;0,528518519;Колготки тип 2, Puma;1;389.15968;наличные;;257
100005720;5-13-2016;0,528518519;Рубашка тип 4, Adidas;1;355.3902;наличные;;186
100005720;5-13-2016;0,528518519;Ремень тип 4, Reebok;2;883.4896;наличные;;472
100005726;7-19-2018;0,724768519;Кепка тип 1, Puma;1;216.56544;безналичные;;134
100005727;4-3-2017;0,521689815;Штаны тип 9, Puma;1;849.6972;безналичные;;499
100005727;4-3-2017;0,521689815;Штаны тип 6, Adidas;2;2635.04;безналичные;;1532
100005727;4-3-2017;0,521689815;Штаны тип 5, Nike;1;2028.288;безналичные;;912
100005727;4-3-2017;0,521689815;Колготки тип 1, Adidas;1;787.5;безналичные;;375
100005727;4-3-2017;0,521689815;Сапоги тип 1, Reebok;2;9835.8;безналичные;;5070
100005727;4-3-2017;0,521689815;Шапка тип 1, Puma;1;432.41472;безналичные;;288
100005727;4-3-2017;0,521689815;Запонка тип 1, Adidas;1;489.7566;безналичные;;262
100005727;4-3-2017;0,521689815;Штаны тип 6, Adidas;1;1532;безналичные;;766
100005734;8-30-2018;0,414571759;Рубашка тип 11, Adidas;1;547.274;безналичные;ФИО 799;310
100005765;1-2-2017;0,778622685;Рубашка тип 2, Nike;1;1580.49792;наличные;;824
100005765;1-2-2017;0,778622685;Штаны тип 1, Nike;1;2275.036;наличные;;937
100005765;1-2-2017;0,778622685;Сапоги тип 6, Puma;1;2144.936;наличные;;1361
100005765;1-2-2017;0,778622685;Рубашка тип 8, Nike;1;1172.888;наличные;;542
100005765;1-2-2017;0,778622685;Сапоги тип 3, Adidas;1;6357.88;наличные;;2999
100005788;9-7-2016;0,685983796;Шапка тип 8, Nike;1;569.64;наличные;;282
100005788;9-7-2016;0,685983796;Ремень тип 3, Reebok;1;714.42;наличные;;378
100005790;10-26-2017;0,389259259;Штаны тип 9, Puma;1;806.7832;безналичные;;499
100005790;10-26-2017;0,389259259;Майка тип 4, Reebok;1;271.6;безналичные;;140
100005795;10-21-2017;0,538657407;Сапоги тип 3, Puma;1;4924.416;наличные;;2748
100005795;10-21-2017;0,538657407;Штаны тип 9, Puma;1;858.28;наличные;;499
100005795;10-21-2017;0,538657407;Футболка тип 6, Adidas;1;331.15;наличные;;179
100005795;10-21-2017;0,538657407;Футболка тип 3, Adidas;1;498.624;наличные;;318
100005796;6-9-2016;0,830520833;Шапка тип 6, Puma;1;391.56;наличные;ФИО 699;251
100005812;10-11-2016;0,637002315;Футболка тип 6, Nike;2;1522.4;наличные;;692
100005828;7-27-2018;0,666736111;Туфли тип 3, Puma;2;10522.512;безналичные;;6006
100005828;7-27-2018;0,666736111;Футболка тип 5, Reebok;1;700.91;безналичные;;323
100005844;3-16-2016;0,610462963;Колготки тип 7, Nike;1;350.22336;безналичные;ФИО 1209;151
100005845;6-8-2016;0,593726852;Шапка тип 3, Nike;1;648.448;безналичные;;298
100005845;6-8-2016;0,593726852;Кроссовки тип 4, Nike;1;1622.00948;безналичные;;893
100005845;6-8-2016;0,593726852;Майка тип 4, Adidas;1;193.3169;безналичные;;107
100005847;11-21-2016;0,420717593;Рубашка тип 8, Nike;1;1172.888;наличные;;542
100005847;11-21-2016;0,420717593;Рубашка тип 7, Adidas;1;1348.7175;наличные;;795
100005847;11-21-2016;0,420717593;Штаны тип 12, Reebok;1;542.82;наличные;;249
100005853;3-17-2017;0,807835648;Запонка тип 3, Puma;1;616.512;наличные;;390
100005853;3-17-2017;0,807835648;Штаны тип 4, Adidas;1;1339.5;наличные;;705
100005865;12-26-2017;0,495405093;Рубашка тип 3, Puma;1;273.6;безналичные;;152
100005889;5-26-2018;0,682118056;Футболка тип 7, Nike;1;843.49648;наличные;;391
100005889;5-26-2018;0,682118056;Шапка тип 4, Puma;1;423.688;наличные;;251
100005891;8-16-2018;0,732118056;Майка тип 2, Puma;1;624;наличные;ФИО 19;390
100005893;4-24-2016;0,80056713;Штаны тип 3, Adidas;1;2170.94;безналичные;;1102
100005899;7-31-2018;0,823611111;Колготки тип 1, Puma;1;215.496;безналичные;;123
100005904;2-8-2016;0,479131944;Сапоги тип 2, Adidas;2;13566.9;наличные;;6618
100005904;2-8-2016;0,479131944;Шлёпки тип 2, Puma;2;637.12;наличные;;362
100005904;2-8-2016;0,479131944;Рубашка тип 4, Reebok;1;1355.859;наличные;;881
100005905;8-17-2016;0,637569444;Колготки тип 7, Adidas;1;677.484;наличные;ФИО 645;369
100005911;12-7-2016;0,455196759;Шапка тип 2, Reebok;1;314.072;наличные;;176
100005911;12-7-2016;0,455196759;Рубашка тип 5, Adidas;2;2866.72;наличные;;1558
100005943;9-3-2018;0,438888889;Шлёпки тип 2, Adidas;2;1397.84;безналичные;;692
100005953;8-24-2017;0,655358796;Футболка тип 4, Nike;1;594.336;наличные;;246
100006009;4-17-2017;0,57630787;Запонка тип 5, Nike;1;949.648;наличные;;427
100006030;8-19-2017;0,579918981;Майка тип 4, Reebok;1;249.872;наличные;;140
100006032;1-8-2018;0,405925926;Майка тип 2, Nike;1;934.78;наличные;ФИО 1111;385
100006033;6-12-2016;0,809212963;Рубашка тип 9, Puma;1;582.726;наличные;;425
100006033;6-12-2016;0,809212963;Рубашка тип 9, Puma;2;1339.6;наличные;;850
100006033;6-12-2016;0,809212963;Кроссовки тип 5, Reebok;1;2115.2256;наличные;;1172
100006033;6-12-2016;0,809212963;Кроссовки тип 6, Nike;1;4175.9868;наличные;;1923
100006050;1-15-2017;0,586608796;Рубашка тип 11, Reebok;1;1481.48;безналичные;;814
100006050;1-15-2017;0,586608796;Туфли тип 3, Puma;1;5261.256;безналичные;;3003
100006078;5-27-2018;0,402465278;Шапка тип 8, Reebok;1;385.0616;безналичные;;209
100006090;3-30-2018;0,582835648;Рубашка тип 1, Nike;1;1700.784;безналичные;ФИО 352;837
100006090;3-30-2018;0,582835648;Запонка тип 6, Adidas;1;317.5965;безналичные;ФИО 352;183
100006090;3-30-2018;0,582835648;Шлёпки тип 2, Reebok;1;468.7;безналичные;ФИО 352;218
100006090;3-30-2018;0,582835648;Колготки тип 7, Adidas;1;797.04;безналичные;ФИО 352;369
100006090;3-30-2018;0,582835648;Сапоги тип 1, Nike;1;6055.728;безналичные;ФИО 352;2814
100006099;6-4-2018;0,846203704;Сапоги тип 6, Reebok;2;12269.04;наличные;;5628
100006102;9-17-2016;0,569305556;Кроссовки тип 2, Adidas;1;1884.6729;безналичные;;1023
100006135;6-9-2016;0,417800926;Футболка тип 2, Reebok;1;338.976;наличные;;214
100006135;6-9-2016;0,417800926;Майка тип 4, Nike;1;402.28;наличные;;178
100006135;6-9-2016;0,417800926;Майка тип 3, Puma;1;480.6;наличные;;267
100006136;3-17-2017;0,788310185;Колготки тип 3, Nike;1;436.244;наличные;;191
100006145;6-29-2018;0,581863426;Футболка тип 5, Nike;2;932.176;наличные;;490
100006177;7-20-2017;0,699664352;Запонка тип 4, Adidas;2;1882.8656;безналичные;;986
100006204;3-15-2016;0,403090278;Запонка тип 2, Reebok;1;432;безналичные;;200
100006219;7-8-2017;0,547569444;Рубашка тип 3, Adidas;1;717.8112;наличные;;372
100006219;7-8-2017;0,547569444;Рубашка тип 1, Reebok;1;1357.92;наличные;;738
100006224;10-31-2017;0,789085648;Майка тип 1, Reebok;1;189.2;безналичные;;88
100006224;10-31-2017;0,789085648;Рубашка тип 3, Reebok;2;1033.2;безналичные;;492
100006224;10-31-2017;0,789085648;Штаны тип 9, Puma;1;858.28;безналичные;;499
100006224;10-31-2017;0,789085648;Кроссовки тип 2, Nike;1;4556.48;безналичные;;1964
100006225;3-16-2017;0,638483796;Штаны тип 3, Puma;1;412.8;безналичные;;258
100006225;3-16-2017;0,638483796;Сапоги тип 4, Adidas;1;7128.99;безналичные;;3411
100006225;3-16-2017;0,638483796;Запонка тип 5, Adidas;1;630.1008;безналичные;;342
100006225;3-16-2017;0,638483796;Штаны тип 1, Reebok;2;4198.68;безналичные;;1962
100006232;1-28-2016;0,531574074;Штаны тип 9, Nike;1;815.648;безналичные;;359
100006242;10-25-2017;0,402118056;Рубашка тип 3, Puma;1;273.6;наличные;;152
100006262;11-10-2017;0,80912037;Штаны тип 5, Nike;1;2028.288;наличные;;912
100006262;11-10-2017;0,80912037;Колготки тип 1, Puma;1;215.496;наличные;;123
100006277;1-22-2017;0,847013889;Кроссовки тип 5, Adidas;1;1620.81;наличные;ФИО 104;783
100006320;5-4-2016;0,831481481;Кепка тип 2, Reebok;1;190.4595;наличные;;105
100006346;6-3-2017;0,590150463;Штаны тип 3, Reebok;1;1536.3051;наличные;;869
100006346;6-3-2017;0,590150463;Штаны тип 10, Reebok;1;343.44;наличные;;162
100006346;6-3-2017;0,590150463;Рубашка тип 9, Nike;2;3398.08;наличные;;1480
100006346;6-3-2017;0,590150463;Шапка тип 2, Adidas;2;557.6;наличные;;272
100006346;6-3-2017;0,590150463;Майка тип 2, Nike;1;934.78;наличные;;385
100006350;8-16-2016;0,871458333;Шлёпки тип 3, Nike;1;313.536;безналичные;;138
100006373;12-4-2017;0,569918981;Шапка тип 1, Reebok;1;495.55;безналичные;ФИО 1136;265
100006373;12-4-2017;0,569918981;Кепка тип 2, Nike;1;541.66;безналичные;ФИО 1136;265
100006373;12-4-2017;0,569918981;Шапка тип 8, Reebok;1;409.64;безналичные;ФИО 1136;209
100006373;12-4-2017;0,569918981;Штаны тип 5, Nike;1;2028.288;безналичные;ФИО 1136;912
100006388;7-4-2018;0,752997685;Штаны тип 6, Adidas;1;1486.04;безналичные;ФИО 367;766
100006388;7-4-2018;0,752997685;Футболка тип 5, Nike;1;568.4;безналичные;ФИО 367;245
100006388;7-4-2018;0,752997685;Кроссовки тип 6, Nike;1;4598.2776;безналичные;ФИО 367;1923
100006392;3-30-2016;0,539953704;Шапка тип 4, Reebok;1;229.4;безналичные;;124
100006398;8-19-2018;0,449699074;Штаны тип 9, Adidas;1;428.45;наличные;;205
100006403;4-1-2016;0,572013889;Шлёпки тип 2, Nike;1;770.24;наличные;;332
100006405;9-19-2016;0,855787037;Шлёпки тип 1, Puma;1;294.84;наличные;;189
100006405;9-19-2016;0,855787037;Штаны тип 5, Reebok;2;4153.36;наличные;;2152
100006407;6-28-2018;0,774305556;Шапка тип 7, Puma;2;773.568;наличные;;474
100006411;11-7-2017;0,384837963;Колготки тип 4, Adidas;1;688.2;наличные;;370
100006419;1-14-2016;0,511215278;Колготки тип 3, Puma;1;606.464;наличные;;368
100006419;1-14-2016;0,511215278;Колготки тип 4, Puma;1;297.024;наличные;;168
100006419;1-14-2016;0,511215278;Запонка тип 5, Adidas;1;643.5072;наличные;;342
100006419;1-14-2016;0,511215278;Ремень тип 3, Reebok;1;714.42;наличные;;378
100006419;1-14-2016;0,511215278;Рубашка тип 4, Nike;1;2053.344;наличные;;876
100006433;12-1-2016;0,674074074;Сапоги тип 2, Reebok;1;2607.95;наличные;;1213
100006433;12-1-2016;0,674074074;Штаны тип 7, Nike;1;2670.744;наличные;;1299
100006437;3-9-2018;0,454398148;Туфли тип 4, Reebok;2;12334.52;наличные;;6596
100006445;7-26-2017;0,403981481;Запонка тип 4, Nike;1;386.12;наличные;ФИО 709;197
100006447;2-27-2018;0,645625;Футболка тип 5, Nike;1;568.4;наличные;;245
100006447;2-27-2018;0,645625;Ремень тип 2, Adidas;1;270.5385;наличные;;159
100006447;2-27-2018;0,645625;Мячик тип 1, Adidas;1;48.36;наличные;;31
100006447;2-27-2018;0,645625;Мячик тип 1, Puma;1;71.896;наличные;;43
100006447;2-27-2018;0,645625;Запонка тип 4, Puma;1;788.04;наличные;;495
100006447;2-27-2018;0,645625;Штаны тип 1, Adidas;1;1564.92;наличные;;828
100006447;2-27-2018;0,645625;Штаны тип 11, Adidas;1;1697.28;наличные;;884
100006447;2-27-2018;0,645625;Шлёпки тип 3, Adidas;1;288.4704;наличные;;151
100006454;8-20-2017;0,865821759;Шапка тип 8, Adidas;1;326.8;наличные;;152
100006496;1-21-2016;0,721747685;Кроссовки тип 3, Adidas;1;3241.26;безналичные;ФИО 436;1637
100006496;1-21-2016;0,721747685;Рубашка тип 8, Reebok;1;1187.93;безналичные;ФИО 436;563
100006545;4-16-2016;0,661053241;Запонка тип 1, Puma;1;227.88;наличные;;135
100006545;4-16-2016;0,661053241;Футболка тип 6, Reebok;1;371.05;наличные;;181
100006588;6-24-2016;0,756863426;Ремень тип 4, Nike;1;629.392;наличные;;283
100006598;6-23-2018;0,731412037;Колготки тип 5, Nike;1;506.984;наличные;ФИО 162;254
100006602;6-28-2016;0,835162037;Рубашка тип 10, Nike;1;361.6886;наличные;;167
100006603;1-22-2017;0,606643519;Штаны тип 2, Nike;1;1406.532;наличные;;597
100006603;1-22-2017;0,606643519;Рубашка тип 2, Adidas;1;906.66;наличные;;460
100006605;1-29-2018;0,872997685;Штаны тип 11, Nike;1;893.316;безналичные;;453
100006610;6-29-2017;0,545208333;Туфли тип 4, Reebok;1;6167.26;наличные;;3298
100006612;7-6-2016;0,48681713;Мячик тип 2, Puma;1;72.36;наличные;;45
100006612;7-6-2016;0,48681713;Майка тип 3, Adidas;1;126.6;наличные;;75
100006614;6-29-2017;0,696643519;Кроссовки тип 5, Adidas;2;3241.62;безналичные;;1566
100006614;6-29-2017;0,696643519;Рубашка тип 6, Reebok;1;699.6;безналичные;;330
100006639;4-5-2017;0,513784722;Шапка тип 4, Puma;2;847.376;наличные;;502
100006639;4-5-2017;0,513784722;Рубашка тип 11, Nike;1;1052.63388;наличные;;659
100006639;4-5-2017;0,513784722;Шапка тип 8, Nike;1;569.64;наличные;;282
100006648;5-5-2016;0,675;Запонка тип 2, Reebok;1;432;безналичные;;200
100006648;5-5-2016;0,675;Ремень тип 4, Nike;1;629.392;безналичные;;283
100006648;5-5-2016;0,675;Шапка тип 4, Reebok;1;229.4;безналичные;;124
100006648;5-5-2016;0,675;Кепка тип 2, Adidas;1;630.72;безналичные;;292
100006648;5-5-2016;0,675;Запонка тип 7, Puma;1;160.72;безналичные;;125
100006660;12-28-2017;0,488923611;Майка тип 4, Nike;1;325.8468;безналичные;ФИО 422;178
100006664;7-10-2018;0,448402778;Футболка тип 2, Puma;1;257.152;наличные;;200
100006664;7-10-2018;0,448402778;Рубашка тип 8, Adidas;1;649.65;наличные;;355
100006664;7-10-2018;0,448402778;Шапка тип 6, Puma;1;391.56;наличные;;251
100006664;7-10-2018;0,448402778;Колготки тип 5, Reebok;1;227.55;наличные;;111
100006664;7-10-2018;0,448402778;Штаны тип 7, Puma;1;405.07488;наличные;;283
100006664;7-10-2018;0,448402778;Штаны тип 8, Adidas;1;2127.06;наличные;;1053
100006665;1-18-2018;0,473530093;Штаны тип 12, Reebok;1;499.3944;наличные;ФИО 1032;249
100006668;5-23-2016;0,767002315;Рубашка тип 12, Adidas;1;820.8;наличные;;456
100006668;5-23-2016;0,767002315;Штаны тип 10, Adidas;2;2528.8;наличные;;1160
100006668;5-23-2016;0,767002315;Сапоги тип 4, Nike;1;6929.088;наличные;;2868
100006690;1-13-2016;0,577060185;Мячик тип 2, Puma;1;70.9128;наличные;;45
100006690;1-13-2016;0,577060185;Запонка тип 6, Nike;1;541.24224;наличные;;294
100006690;1-13-2016;0,577060185;Шапка тип 3, Nike;2;1154.23744;наличные;;596
100006728;4-16-2018;0,622013889;Штаны тип 4, Adidas;1;1339.5;наличные;;705
100006739;8-24-2017;0,814421296;Запонка тип 5, Adidas;2;1340.64;наличные;ФИО 462;684
100006770;8-16-2017;0,39681713;Футболка тип 7, Puma;1;201.552;наличные;;114
100006770;8-16-2017;0,39681713;Запонка тип 3, Adidas;2;761.1648;наличные;;374
100006811;11-2-2017;0,792777778;Штаны тип 10, Reebok;1;343.44;наличные;ФИО 765;162
100006824;3-7-2017;0,468506944;Сапоги тип 4, Nike;1;6929.088;наличные;ФИО 68;2868
100006824;3-7-2017;0,468506944;Штаны тип 2, Puma;1;1032.6888;наличные;ФИО 68;590
100006824;3-7-2017;0,468506944;Рубашка тип 10, Reebok;2;2251.44;наличные;ФИО 68;1062
100006824;3-7-2017;0,468506944;Шапка тип 6, Adidas;1;487.6;наличные;ФИО 68;265
100006824;3-7-2017;0,468506944;Кепка тип 1, Adidas;1;339.5;наличные;ФИО 68;175
100006824;3-7-2017;0,468506944;Кроссовки тип 4, Reebok;2;7004;наличные;ФИО 68;3400
100006824;3-7-2017;0,468506944;Рубашка тип 7, Adidas;1;1550.25;наличные;ФИО 68;795
100006826;7-11-2017;0,849444444;Ремень тип 1, Puma;1;307.08216;наличные;ФИО 125;191
100006830;2-5-2017;0,573344907;Запонка тип 4, Nike;1;386.12;безналичные;;197
100006835;6-2-2016;0,847314815;Запонка тип 1, Adidas;1;452.8932;безналичные;ФИО 780;262
100006835;6-2-2016;0,847314815;Кроссовки тип 4, Puma;2;2700.54144;безналичные;ФИО 780;1824
100006839;10-15-2017;0,665659722;Колготки тип 2, Adidas;1;107.52;безналичные;;56
100006839;10-15-2017;0,665659722;Запонка тип 3, Puma;1;532.1472;безналичные;;390
100006839;10-15-2017;0,665659722;Штаны тип 5, Puma;1;2105.008;безналичные;;1207
100006842;10-6-2016;0,636736111;Сапоги тип 2, Puma;1;1927.072;наличные;;1229
100006842;10-6-2016;0,636736111;Колготки тип 2, Adidas;1;107.52;наличные;;56
100006862;5-9-2017;0,766539352;Шапка тип 8, Puma;1;519.68;наличные;;290
100006862;5-9-2017;0,766539352;Майка тип 1, Adidas;1;797.16;наличные;;364
100006862;5-9-2017;0,766539352;Шапка тип 4, Reebok;1;229.4;наличные;;124
100006882;10-27-2016;0,818530093;Кепка тип 1, Reebok;1;529.2;безналичные;ФИО 869;245
100006882;10-27-2016;0,818530093;Кепка тип 3, Nike;1;285.648;безналичные;ФИО 869;165
100006882;10-27-2016;0,818530093;Сапоги тип 2, Puma;1;1927.072;безналичные;ФИО 869;1229
100006882;10-27-2016;0,818530093;Рубашка тип 2, Puma;1;853.632;безналичные;ФИО 869;494
100006896;8-3-2018;0,557951389;Запонка тип 1, Puma;1;227.88;наличные;;135
100006896;8-3-2018;0,557951389;Сапоги тип 2, Puma;1;1869.25984;наличные;;1229
100006927;8-4-2017;0,6525;Сапоги тип 4, Adidas;1;7128.99;наличные;;3411
100006927;8-4-2017;0,6525;Футболка тип 2, Reebok;1;385.2;наличные;;214
100006927;8-4-2017;0,6525;Штаны тип 9, Puma;1;755.2864;наличные;;499
100006932;7-10-2017;0,677280093;Кроссовки тип 3, Nike;1;2651.176;наличные;;1282
100006932;7-10-2017;0,677280093;Кроссовки тип 4, Reebok;1;3502;наличные;;1700
100006934;3-31-2016;0,812719907;Сапоги тип 4, Reebok;1;6015.324;наличные;ФИО 720;3769
100006938;12-12-2017;0,809699074;Штаны тип 3, Nike;1;1536.528;наличные;;714
100006938;12-12-2017;0,809699074;Рубашка тип 12, Puma;2;1096.832;наличные;;656
100006938;12-12-2017;0,809699074;Туфли тип 3, Reebok;1;2500.2;наличные;;1389
100006938;12-12-2017;0,809699074;Рубашка тип 2, Adidas;1;1007.4;наличные;;460
100006938;12-12-2017;0,809699074;Мячик тип 1, Nike;2;223.872;наличные;;96
100006938;12-12-2017;0,809699074;Колготки тип 1, Reebok;1;343.98;наличные;;182
100006940;7-31-2017;0,600115741;Шапка тип 7, Reebok;1;374.4;наличные;;195
100006940;7-31-2017;0,600115741;Рубашка тип 2, Puma;1;853.632;наличные;;494
100006951;9-19-2018;0,541851852;Футболка тип 5, Nike;1;568.4;наличные;;245
100006951;9-19-2018;0,541851852;Штаны тип 12, Puma;1;296.192;наличные;;178
