№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100004932;9-4-2016;0,473449074;Кроссовки тип 4, Adidas;1;1529.0649;наличные;;739
100004932;9-4-2016;0,473449074;Майка тип 1, Adidas;2;1594.32;наличные;;728
100004932;9-4-2016;0,473449074;Штаны тип 3, Reebok;1;1850.97;наличные;;869
100004932;9-4-2016;0,473449074;Мячик тип 2, Reebok;1;88.0968;наличные;;47
100004932;9-4-2016;0,473449074;Колготки тип 3, Adidas;1;424.8426;наличные;;251
100004941;9-30-2016;0,519826389;Штаны тип 5, Nike;1;1764.61056;безналичные;;912
100004947;10-8-2016;0,581446759;Штаны тип 3, Puma;1;355.008;безналичные;ФИО 654;258
100004947;10-8-2016;0,581446759;Шлёпки тип 2, Reebok;1;468.7;безналичные;ФИО 654;218
100004947;10-8-2016;0,581446759;Шапка тип 8, Adidas;1;261.44;безналичные;ФИО 654;152
100004958;11-26-2016;0,4778125;Шлёпки тип 2, Puma;1;318.56;наличные;;181
100004959;11-8-2017;0,688321759;Шапка тип 3, Nike;1;583.6032;безналичные;;298
100004959;11-8-2017;0,688321759;Рубашка тип 7, Reebok;1;1310.26;безналичные;;686
100004963;8-20-2017;0,547152778;Кепка тип 1, Reebok;1;529.2;наличные;;245
100004963;8-20-2017;0,547152778;Ремень тип 4, Nike;1;629.392;наличные;;283
100004964;2-21-2018;0,462083333;Штаны тип 4, Puma;1;1463.048;безналичные;;919
100004970;11-10-2016;0,559548611;Штаны тип 12, Reebok;1;542.82;наличные;ФИО 891;249
100004971;11-25-2017;0,606608796;Штаны тип 12, Reebok;1;542.82;безналичные;;249
100004979;11-29-2016;0,401273148;Сапоги тип 3, Puma;2;9848.832;безналичные;;5496
100004979;11-29-2016;0,401273148;Сапоги тип 6, Adidas;1;4829.2916;безналичные;;2714
100004980;9-26-2018;0,656157407;Кроссовки тип 3, Nike;1;2359.54664;безналичные;ФИО 1146;1282
100004980;9-26-2018;0,656157407;Кроссовки тип 3, Puma;1;3159.72;безналичные;ФИО 1146;1965
100004980;9-26-2018;0,656157407;Запонка тип 5, Nike;1;949.648;безналичные;ФИО 1146;427
100004980;9-26-2018;0,656157407;Запонка тип 4, Nike;2;772.24;безналичные;ФИО 1146;394
100004980;9-26-2018;0,656157407;Рубашка тип 1, Puma;1;1426.128;безналичные;ФИО 1146;814
100004997;7-21-2018;0,764212963;Колготки тип 7, Puma;1;565.76;наличные;;320
100004997;7-21-2018;0,764212963;Футболка тип 2, Reebok;1;327.42;наличные;;214
100004997;7-21-2018;0,764212963;Колготки тип 2, Adidas;1;92.4672;наличные;;56
100004997;7-21-2018;0,764212963;Рубашка тип 2, Adidas;1;1007.4;наличные;;460
100005003;12-3-2016;0,444710648;Сапоги тип 5, Reebok;1;5673.87;наличные;;2741
100005003;12-3-2016;0,444710648;Шлёпки тип 1, Reebok;2;1372.8;наличные;;624
100005003;12-3-2016;0,444710648;Кроссовки тип 1, Adidas;1;3338.68;наличные;;1748
100005007;10-30-2017;0,744988426;Сапоги тип 4, Adidas;1;7128.99;наличные;;3411
100005011;1-3-2017;0,593472222;Рубашка тип 3, Puma;1;273.6;безналичные;;152
100005011;1-3-2017;0,593472222;Штаны тип 7, Reebok;1;1571.7;безналичные;;806
100005019;10-1-2016;0,45287037;Футболка тип 6, Reebok;2;742.1;наличные;;362
100005019;10-1-2016;0,45287037;Кепка тип 3, Adidas;2;760.42;наличные;;394
100005029;2-6-2018;0,600300926;Сапоги тип 1, Reebok;2;9835.8;наличные;;5070
100005029;2-6-2018;0,600300926;Сапоги тип 2, Nike;1;5933.952;наличные;;2727
100005029;2-6-2018;0,600300926;Туфли тип 3, Adidas;1;3408.96;наличные;;1608
100005029;2-6-2018;0,600300926;Рубашка тип 4, Nike;1;2053.344;наличные;;876
100005029;2-6-2018;0,600300926;Шапка тип 8, Puma;1;462.5152;наличные;;290
100005029;2-6-2018;0,600300926;Сапоги тип 1, Adidas;1;7293.79;наличные;;3593
100005029;2-6-2018;0,600300926;Штаны тип 12, Nike;1;1640.312;наличные;;758
100005048;6-27-2016;0,782881944;Мячик тип 2, Nike;1;83.62;наличные;;37
100005048;6-27-2016;0,782881944;Запонка тип 2, Nike;1;231.544;наличные;;103
100005054;1-22-2016;0,396736111;Футболка тип 3, Puma;1;616.176;наличные;;389
100005056;4-3-2017;0,538391204;Майка тип 4, Reebok;1;271.6;наличные;ФИО 198;140
100005070;10-31-2017;0,38181713;Шлёпки тип 3, Puma;1;368;безналичные;;230
100005080;7-31-2018;0,796435185;Кроссовки тип 4, Reebok;1;3502;наличные;ФИО 1198;1700
100005080;7-31-2018;0,796435185;Сапоги тип 2, Nike;1;5933.952;наличные;ФИО 1198;2727
100005080;7-31-2018;0,796435185;Рубашка тип 9, Nike;1;1682.0496;наличные;ФИО 1198;740
100005081;2-27-2016;0,624293981;Сапоги тип 2, Adidas;2;13566.9;безналичные;;6618
100005085;8-8-2016;0,824421296;Колготки тип 4, Puma;1;297.024;наличные;;168
100005085;8-8-2016;0,824421296;Рубашка тип 2, Puma;1;793.87776;наличные;;494
100005085;8-8-2016;0,824421296;Штаны тип 12, Reebok;1;542.82;наличные;;249
100005087;3-9-2017;0,537800926;Кроссовки тип 1, Reebok;1;2316.6;безналичные;;1053
100005087;3-9-2017;0,537800926;Рубашка тип 5, Puma;1;971.8128;безналичные;;622
100005088;6-22-2018;0,445671296;Колготки тип 4, Reebok;1;789.93;безналичные;;393
100005088;6-22-2018;0,445671296;Туфли тип 2, Nike;1;3640.83456;безналичные;;1562
100005100;6-7-2017;0,591736111;Шапка тип 5, Reebok;1;226.24;наличные;ФИО 1086;112
100005100;6-7-2017;0,591736111;Штаны тип 11, Puma;1;533.92752;наличные;ФИО 1086;329
100005100;6-7-2017;0,591736111;Штаны тип 8, Reebok;1;2439.36;наличные;ФИО 1086;1232
100005100;6-7-2017;0,591736111;Туфли тип 4, Nike;1;5545.0752;наличные;ФИО 1086;2947
100005100;6-7-2017;0,591736111;Рубашка тип 10, Adidas;2;893.8;наличные;ФИО 1086;410
100005100;6-7-2017;0,591736111;Штаны тип 5, Nike;1;2028.288;наличные;ФИО 1086;912
100005103;6-22-2017;0,819097222;Рубашка тип 9, Reebok;2;1092;наличные;;546
100005134;5-16-2016;0,830532407;Футболка тип 3, Nike;1;492.2;безналичные;;230
100005134;5-16-2016;0,830532407;Сапоги тип 3, Adidas;1;6357.88;безналичные;;2999
100005134;5-16-2016;0,830532407;Туфли тип 3, Nike;2;12103.66976;безналичные;;6704
100005136;1-27-2016;0,577048611;Запонка тип 4, Reebok;1;821.24;наличные;ФИО 365;419
100005136;1-27-2016;0,577048611;Шапка тип 5, Reebok;1;185.5168;наличные;ФИО 365;112
100005136;1-27-2016;0,577048611;Кроссовки тип 5, Puma;1;951.2996;наличные;ФИО 365;703
100005136;1-27-2016;0,577048611;Штаны тип 4, Adidas;1;1339.5;наличные;ФИО 365;705
100005156;12-20-2017;0,587256944;Рубашка тип 11, Adidas;1;583.358;безналичные;;310
100005160;1-3-2018;0,486273148;Футболка тип 1, Nike;1;452.2;безналичные;ФИО 38;190
100005160;1-3-2018;0,486273148;Шапка тип 3, Puma;1;388.44;безналичные;ФИО 38;249
100005163;3-18-2017;0,591631944;Рубашка тип 6, Adidas;2;2133.12;наличные;;1212
100005179;11-26-2017;0,518564815;Колготки тип 3, Adidas;1;466.86;наличные;;251
100005179;11-26-2017;0,518564815;Туфли тип 2, Nike;1;3792.536;наличные;;1562
100005214;5-28-2018;0,581724537;Майка тип 1, Nike;1;284.8944;наличные;;139
100005246;1-29-2016;0,436400463;Рубашка тип 5, Nike;1;911.744;безналичные;ФИО 307;419
100005246;1-29-2016;0,436400463;Футболка тип 1, Adidas;1;459.9;безналичные;ФИО 307;219
100005246;1-29-2016;0,436400463;Майка тип 3, Puma;2;951.588;безналичные;ФИО 307;534
100005246;1-29-2016;0,436400463;Шапка тип 8, Reebok;1;409.64;безналичные;ФИО 307;209
100005254;6-17-2018;0,560833333;Шапка тип 7, Adidas;1;323.84;наличные;;176
100005254;6-17-2018;0,560833333;Рубашка тип 10, Puma;1;495.816;наличные;;283
100005254;6-17-2018;0,560833333;Колготки тип 5, Reebok;1;202.5195;наличные;;111
100005254;6-17-2018;0,560833333;Сапоги тип 5, Nike;2;12971.6316;наличные;;7086
100005254;6-17-2018;0,560833333;Кроссовки тип 5, Nike;1;1995.2064;наличные;;1206
100005263;7-14-2018;0,545335648;Шлёпки тип 3, Adidas;1;300.49;безналичные;ФИО 1265;151
100005263;7-14-2018;0,545335648;Штаны тип 10, Puma;1;1870.2;безналичные;ФИО 1265;1039
100005288;2-24-2018;0,532222222;Кепка тип 3, Adidas;1;380.21;наличные;;197
100005288;2-24-2018;0,532222222;Рубашка тип 12, Nike;1;974.028;наличные;;471
100005288;2-24-2018;0,532222222;Рубашка тип 3, Puma;1;273.6;наличные;;152
100005288;2-24-2018;0,532222222;Кроссовки тип 2, Puma;1;1579.056;наличные;;982
100005288;2-24-2018;0,532222222;Рубашка тип 9, Reebok;1;546;наличные;;273
100005288;2-24-2018;0,532222222;Штаны тип 10, Puma;1;1514.862;наличные;;1039
100005289;2-14-2016;0,812488426;Шлёпки тип 1, Reebok;1;686.4;наличные;;312
100005295;7-27-2016;0,828645833;Шапка тип 5, Adidas;1;274.329;наличные;;163
100005295;7-27-2016;0,828645833;Кроссовки тип 1, Reebok;1;2316.6;наличные;;1053
100005295;7-27-2016;0,828645833;Шапка тип 8, Reebok;1;364.5796;наличные;;209
100005295;7-27-2016;0,828645833;Запонка тип 7, Adidas;1;334.88;наличные;;184
100005302;11-22-2016;0,834965278;Штаны тип 11, Adidas;1;1697.28;наличные;ФИО 40;884
100005302;11-22-2016;0,834965278;Запонка тип 1, Reebok;1;675.8136;наличные;ФИО 40;371
100005306;8-25-2016;0,725625;Шапка тип 4, Reebok;1;224.812;наличные;;124
100005313;4-11-2016;0,865810185;Рубашка тип 6, Puma;1;551.76;наличные;;330
100005313;4-11-2016;0,865810185;Штаны тип 1, Puma;1;722.304;наличные;;418
100005318;6-30-2018;0,387638889;Туфли тип 2, Puma;1;3234.944;наличные;;2032
100005319;8-2-2018;0,861747685;Шапка тип 5, Adidas;1;306.603;безналичные;;163
100005319;8-2-2018;0,861747685;Кроссовки тип 6, Nike;1;3753.696;безналичные;;1923
100005325;9-26-2016;0,710578704;Кроссовки тип 5, Nike;2;4988.016;безналичные;ФИО 938;2412
100005325;9-26-2016;0,710578704;Туфли тип 4, Nike;1;4794.1796;безналичные;ФИО 938;2947
100005348;4-22-2017;0,773773148;Штаны тип 10, Reebok;1;343.44;наличные;;162
100005357;1-10-2017;0,726469907;Ремень тип 1, Adidas;1;618.1713;наличные;;291
100005357;1-10-2017;0,726469907;Ремень тип 3, Nike;1;464.57136;наличные;;211
100005357;1-10-2017;0,726469907;Штаны тип 6, Puma;1;1241.952;наличные;;761
100005357;1-10-2017;0,726469907;Запонка тип 5, Reebok;2;525.6;наличные;;292
100005357;1-10-2017;0,726469907;Ремень тип 4, Reebok;1;450.76;наличные;;236
100005357;1-10-2017;0,726469907;Туфли тип 4, Adidas;2;6878.9376;наличные;;3396
100005357;1-10-2017;0,726469907;Штаны тип 4, Reebok;1;2210.88;наличные;;1176
100005377;1-10-2016;0,612638889;Майка тип 4, Puma;1;234.752;безналичные;;131
100005406;1-26-2017;0,758483796;Штаны тип 4, Reebok;1;2210.88;безналичные;;1176
100005417;6-17-2017;0,679930556;Рубашка тип 4, Nike;2;4106.688;безналичные;ФИО 614;1752
100005417;6-17-2017;0,679930556;Штаны тип 8, Adidas;1;2127.06;безналичные;ФИО 614;1053
100005473;4-11-2018;0,587418981;Мячик тип 2, Nike;1;83.62;безналичные;;37
100005473;4-11-2018;0,587418981;Шлёпки тип 3, Adidas;1;300.49;безналичные;;151
100005481;7-8-2018;0,450300926;Туфли тип 1, Adidas;1;3712.5;наличные;;1875
100005487;3-20-2016;0,432476852;Сапоги тип 5, Puma;1;2273.648;безналичные;;1286
100005505;9-27-2018;0,572488426;Мячик тип 2, Puma;1;60.7824;наличные;;45
100005507;4-25-2017;0,753414352;Штаны тип 8, Nike;1;1563.272;безналичные;;743
100005507;4-25-2017;0,753414352;Рубашка тип 4, Adidas;1;358.98;безналичные;;186
100005507;4-25-2017;0,753414352;Шапка тип 7, Adidas;1;320.6016;безналичные;;176
100005507;4-25-2017;0,753414352;Кроссовки тип 1, Adidas;2;5475.4352;безналичные;;3496
100005531;4-11-2018;0,616851852;Штаны тип 12, Puma;1;296.192;безналичные;;178
100005531;4-11-2018;0,616851852;Туфли тип 2, Nike;1;3792.536;безналичные;;1562
100005540;4-15-2016;0,652986111;Запонка тип 7, Reebok;1;512.64;безналичные;;267
100005559;7-21-2016;0,776122685;Майка тип 4, Reebok;1;271.6;безналичные;ФИО 485;140
100005578;1-28-2016;0,810914352;Кроссовки тип 4, Puma;1;1451.904;наличные;;912
100005578;1-28-2016;0,810914352;Штаны тип 10, Reebok;1;343.44;наличные;;162
100005578;1-28-2016;0,810914352;Шлёпки тип 2, Reebok;1;468.7;наличные;;218
100005588;12-25-2017;0,591875;Рубашка тип 12, Adidas;2;1641.6;наличные;;912
100005602;2-7-2016;0,768113426;Сапоги тип 2, Nike;2;11393.18784;безналичные;;5454
100005602;2-7-2016;0,768113426;Шапка тип 1, Reebok;1;495.55;безналичные;;265
100005605;4-15-2018;0,697835648;Запонка тип 4, Reebok;2;1642.48;безналичные;;838
100005671;11-3-2016;0,736759259;Сапоги тип 5, Puma;1;2273.648;безналичные;;1286
100005678;9-8-2018;0,500717593;Штаны тип 12, Reebok;1;542.82;наличные;;249
100005678;9-8-2018;0,500717593;Рубашка тип 6, Reebok;2;1399.2;наличные;;660
100005678;9-8-2018;0,500717593;Футболка тип 7, Nike;1;869.584;наличные;;391
100005678;9-8-2018;0,500717593;Шапка тип 2, Nike;1;546.448;наличные;;238
100005678;9-8-2018;0,500717593;Рубашка тип 2, Puma;1;853.632;наличные;;494
100005690;8-26-2016;0,645972222;Шапка тип 4, Nike;1;573.672;наличные;;246
100005690;8-26-2016;0,645972222;Шапка тип 1, Adidas;2;450.18;наличные;;246
100005696;12-4-2016;0,427962963;Запонка тип 4, Reebok;1;656.992;наличные;;419
100005723;2-5-2018;0,565011574;Футболка тип 2, Adidas;2;1021.68;наличные;;516
100005733;5-15-2018;0,674710648;Туфли тип 1, Reebok;1;6119.12;наличные;;3122
100005744;1-24-2016;0,596597222;Кроссовки тип 1, Puma;1;2891.328;наличные;ФИО 1209;1628
100005744;1-24-2016;0,596597222;Шапка тип 2, Reebok;1;378.4;наличные;ФИО 1209;176
100005753;1-23-2017;0,410393519;Шапка тип 6, Nike;2;1020.048;безналичные;;474
100005774;4-29-2016;0,581134259;Колготки тип 4, Reebok;1;789.93;наличные;;393
100005774;4-29-2016;0,581134259;Майка тип 4, Puma;1;234.752;наличные;;131
100005777;3-16-2018;0,412673611;Шапка тип 8, Reebok;1;409.64;наличные;ФИО 465;209
100005780;1-18-2016;0,413564815;Штаны тип 3, Reebok;1;1850.97;безналичные;;869
100005780;1-18-2016;0,413564815;Футболка тип 2, Adidas;1;510.84;безналичные;;258
100005780;1-18-2016;0,413564815;Майка тип 2, Reebok;2;822.1642;безналичные;;494
100005780;1-18-2016;0,413564815;Ремень тип 4, Reebok;1;428.222;безналичные;;236
100005785;8-17-2017;0,505150463;Шапка тип 3, Reebok;1;516.12;безналичные;;253
100005785;8-17-2017;0,505150463;Шапка тип 4, Reebok;1;229.4;безналичные;;124
100005785;8-17-2017;0,505150463;Колготки тип 3, Puma;2;1212.928;безналичные;;736
100005785;8-17-2017;0,505150463;Футболка тип 6, Puma;1;174.0288;безналичные;;110
100005785;8-17-2017;0,505150463;Шапка тип 4, Puma;2;847.376;безналичные;;502
100005785;8-17-2017;0,505150463;Туфли тип 3, Reebok;1;2175.174;безналичные;;1389
100005785;8-17-2017;0,505150463;Рубашка тип 9, Nike;1;1699.04;безналичные;;740
100005785;8-17-2017;0,505150463;Ремень тип 1, Adidas;1;637.29;безналичные;;291
100005785;8-17-2017;0,505150463;Мячик тип 2, Nike;1;83.62;безналичные;;37
100005785;8-17-2017;0,505150463;Сапоги тип 2, Nike;1;5933.952;безналичные;;2727
100005785;8-17-2017;0,505150463;Шлёпки тип 1, Nike;1;371.68;безналичные;;184
100005801;5-13-2018;0,688090278;Штаны тип 1, Puma;1;642.85056;наличные;;418
100005818;7-4-2016;0,73962963;Шапка тип 3, Adidas;2;388.08;безналичные;ФИО 1034;220
100005818;7-4-2016;0,73962963;Колготки тип 7, Nike;1;364.816;безналичные;ФИО 1034;151
100005818;7-4-2016;0,73962963;Майка тип 1, Adidas;1;797.16;безналичные;ФИО 1034;364
100005818;7-4-2016;0,73962963;Туфли тип 1, Puma;2;6968.2272;безналичные;ФИО 1034;4530
100005820;2-11-2018;0,689710648;Мячик тип 1, Adidas;2;120.9;наличные;ФИО 317;62
100005831;8-17-2017;0,461770833;Кроссовки тип 2, Reebok;1;1295.84;безналичные;;712
100005831;8-17-2017;0,461770833;Рубашка тип 6, Puma;1;551.76;безналичные;;330
100005831;8-17-2017;0,461770833;Запонка тип 7, Adidas;1;277.9504;безналичные;;184
100005839;2-13-2017;0,399884259;Майка тип 2, Adidas;2;621.6;безналичные;;336
100005841;9-16-2018;0,584143519;Штаны тип 7, Puma;1;482.232;наличные;ФИО 138;283
100005841;9-16-2018;0,584143519;Запонка тип 4, Reebok;1;821.24;наличные;ФИО 138;419
100005848;12-28-2016;0,839016204;Шапка тип 3, Adidas;1;231;наличные;;110
100005848;12-28-2016;0,839016204;Запонка тип 4, Nike;2;772.24;наличные;;394
100005848;12-28-2016;0,839016204;Сапоги тип 4, Reebok;1;7161.1;наличные;;3769
100005852;9-25-2017;0,786145833;Штаны тип 2, Adidas;2;4162.32;наличные;;2214
100005852;9-25-2017;0,786145833;Штаны тип 11, Reebok;1;1816.84;наличные;;857
100005852;9-25-2017;0,786145833;Шапка тип 6, Adidas;1;487.6;наличные;;265
100005852;9-25-2017;0,786145833;Кроссовки тип 4, Adidas;1;1544.51;наличные;;739
100005852;9-25-2017;0,786145833;Кроссовки тип 4, Puma;1;1451.904;наличные;;912
100005855;2-8-2016;0,665439815;Штаны тип 3, Puma;1;412.8;наличные;;258
100005861;7-15-2016;0,863738426;Футболка тип 1, Adidas;1;386.316;безналичные;;219
100005861;7-15-2016;0,863738426;Мячик тип 2, Puma;1;72.36;безналичные;;45
100005874;12-5-2016;0,714479167;Запонка тип 4, Nike;1;386.12;безналичные;;197
100005887;4-12-2016;0,635011574;Колготки тип 2, Reebok;1;415.8;безналичные;;210
100005887;4-12-2016;0,635011574;Штаны тип 1, Puma;1;722.304;безналичные;;418
100005887;4-12-2016;0,635011574;Шапка тип 4, Puma;1;423.688;безналичные;;251
100005887;4-12-2016;0,635011574;Колготки тип 1, Puma;1;215.496;безналичные;;123
100005887;4-12-2016;0,635011574;Футболка тип 3, Reebok;1;374.595;безналичные;;226
100005892;2-20-2017;0,829918981;Штаны тип 11, Adidas;1;1697.28;наличные;;884
100005898;1-23-2018;0,697638889;Рубашка тип 12, Puma;1;548.416;наличные;;328
100005908;1-3-2016;0,62099537;Шлёпки тип 1, Reebok;1;597.168;наличные;ФИО 991;312
100005908;1-3-2016;0,62099537;Майка тип 3, Adidas;1;156.6675;наличные;ФИО 991;75
100005909;9-17-2016;0,767106481;Туфли тип 2, Nike;1;3792.536;безналичные;;1562
100005910;7-26-2017;0,701365741;Шапка тип 7, Adidas;1;320.6016;безналичные;;176
100005910;7-26-2017;0,701365741;Рубашка тип 1, Nike;1;1462.67424;безналичные;;837
100005910;7-26-2017;0,701365741;Рубашка тип 9, Puma;1;669.8;безналичные;;425
100005912;4-17-2016;0,693726852;Сапоги тип 5, Nike;1;6405.744;наличные;;3543
100005919;3-28-2016;0,437662037;Кроссовки тип 5, Adidas;1;1620.81;безналичные;;783
100005919;3-28-2016;0,437662037;Мячик тип 1, Puma;1;68.3012;безналичные;;43
100005920;11-2-2017;0,728645833;Туфли тип 4, Adidas;1;3582.78;наличные;ФИО 223;1698
100005921;11-29-2016;0,80375;Запонка тип 3, Adidas;1;396.44;безналичные;;187
100005921;11-29-2016;0,80375;Футболка тип 1, Nike;1;452.2;безналичные;;190
100005922;1-21-2016;0,420023148;Шлёпки тип 1, Puma;1;294.84;наличные;;189
100005922;1-21-2016;0,420023148;Рубашка тип 12, Adidas;1;689.472;наличные;;456
100005922;1-21-2016;0,420023148;Штаны тип 4, Adidas;1;1178.76;наличные;;705
100005942;11-26-2017;0,408668981;Рубашка тип 7, Reebok;2;2148.8264;безналичные;;1372
100005942;11-26-2017;0,408668981;Кроссовки тип 5, Adidas;1;1620.81;безналичные;;783
100005942;11-26-2017;0,408668981;Шапка тип 8, Reebok;1;409.64;безналичные;;209
100005942;11-26-2017;0,408668981;Сапоги тип 3, Reebok;2;13372.36;безналичные;;6788
100005958;9-5-2018;0,598564815;Сапоги тип 4, Adidas;1;6416.091;наличные;;3411
100005958;9-5-2018;0,598564815;Запонка тип 5, Reebok;1;223.38;наличные;;146
100005958;9-5-2018;0,598564815;Штаны тип 6, Reebok;2;2647.92;наличные;;1298
100005958;9-5-2018;0,598564815;Майка тип 2, Adidas;2;621.6;наличные;;336
100005961;6-17-2017;0,622800926;Запонка тип 2, Puma;2;748.0704;наличные;;506
100005963;3-26-2017;0,442256944;Запонка тип 6, Nike;2;1230.096;наличные;;588
100005972;9-29-2018;0,701018519;Колготки тип 6, Nike;1;536.52;безналичные;;255
100005997;7-20-2016;0,788125;Футболка тип 7, Reebok;1;455.7696;безналичные;;286
100006010;7-5-2018;0,655462963;Футболка тип 5, Adidas;1;627.21;наличные;;303
100006013;8-24-2016;0,582546296;Запонка тип 1, Reebok;1;767.97;наличные;ФИО 545;371
100006019;12-18-2017;0,708796296;Кроссовки тип 4, Puma;1;1451.904;безналичные;;912
100006019;12-18-2017;0,708796296;Футболка тип 7, Adidas;1;364.06;безналичные;;167
100006025;1-14-2016;0,477685185;Сапоги тип 1, Puma;1;6316.816;наличные;ФИО 770;3778
100006056;2-20-2016;0,509074074;Колготки тип 6, Puma;1;400.13376;наличные;;299
100006056;2-20-2016;0,509074074;Туфли тип 2, Adidas;1;3228.9696;наличные;;1761
100006056;2-20-2016;0,509074074;Штаны тип 2, Reebok;1;335.49;наличные;;159
100006061;11-15-2017;0,659513889;Штаны тип 10, Nike;1;1158.616;безналичные;;577
100006073;12-17-2017;0,8421875;Штаны тип 12, Reebok;1;542.82;наличные;ФИО 964;249
100006073;12-17-2017;0,8421875;Кроссовки тип 3, Nike;1;2651.176;наличные;ФИО 964;1282
100006074;2-11-2018;0,793321759;Рубашка тип 7, Nike;2;3293.12;наличные;;1640
100006074;2-11-2018;0,793321759;Запонка тип 3, Nike;2;1455.636;наличные;;700
100006092;11-12-2017;0,421967593;Кроссовки тип 2, Reebok;1;1205.1312;наличные;;712
100006112;8-29-2017;0,595925926;Кроссовки тип 2, Adidas;1;2117.61;наличные;ФИО 1273;1023
100006112;8-29-2017;0,595925926;Шапка тип 8, Puma;1;519.68;наличные;ФИО 1273;290
100006112;8-29-2017;0,595925926;Штаны тип 10, Nike;1;1158.616;наличные;ФИО 1273;577
100006120;9-25-2018;0,67025463;Кроссовки тип 5, Adidas;1;1361.4804;безналичные;;783
100006120;9-25-2018;0,67025463;Штаны тип 9, Reebok;1;608.16;безналичные;;336
100006120;9-25-2018;0,67025463;Кроссовки тип 1, Reebok;1;2316.6;безналичные;;1053
100006120;9-25-2018;0,67025463;Шлёпки тип 2, Puma;2;637.12;безналичные;;362
100006120;9-25-2018;0,67025463;Сапоги тип 5, Adidas;1;2545.6581;безналичные;;1563
100006122;5-2-2018;0,622673611;Рубашка тип 7, Puma;1;936.78816;безналичные;ФИО 208;644
100006131;2-26-2016;0,730335648;Шапка тип 4, Reebok;1;229.4;безналичные;;124
100006147;9-22-2018;0,592071759;Кепка тип 1, Puma;1;237.984;безналичные;;134
100006147;9-22-2018;0,592071759;Рубашка тип 11, Nike;1;1234.5706;безналичные;;659
100006147;9-22-2018;0,592071759;Майка тип 4, Nike;1;402.28;безналичные;;178
100006147;9-22-2018;0,592071759;Кроссовки тип 2, Adidas;1;2117.61;безналичные;;1023
100006147;9-22-2018;0,592071759;Запонка тип 6, Nike;1;615.048;безналичные;;294
100006147;9-22-2018;0,592071759;Рубашка тип 6, Puma;1;468.996;безналичные;;330
100006153;9-12-2018;0,856458333;Запонка тип 4, Reebok;1;821.24;наличные;ФИО 615;419
100006153;9-12-2018;0,856458333;Рубашка тип 5, Adidas;1;1161.0216;наличные;ФИО 615;779
100006153;9-12-2018;0,856458333;Ремень тип 2, Nike;1;536.8;наличные;ФИО 615;220
100006153;9-12-2018;0,856458333;Рубашка тип 6, Reebok;1;699.6;наличные;ФИО 615;330
100006153;9-12-2018;0,856458333;Рубашка тип 5, Reebok;1;971.88;наличные;ФИО 615;534
100006153;9-12-2018;0,856458333;Штаны тип 7, Reebok;1;1571.7;наличные;ФИО 615;806
100006153;9-12-2018;0,856458333;Ремень тип 4, Adidas;1;394.218;наличные;ФИО 615;181
100006153;9-12-2018;0,856458333;Колготки тип 1, Puma;1;215.496;наличные;ФИО 615;123
100006171;9-30-2017;0,496956019;Запонка тип 1, Adidas;1;526.62;наличные;;262
100006174;5-14-2016;0,819664352;Штаны тип 5, Reebok;1;2076.68;наличные;;1076
100006206;11-24-2016;0,737384259;Ремень тип 4, Puma;1;349.06464;безналичные;;268
100006206;11-24-2016;0,737384259;Штаны тип 7, Adidas;1;1984.32;безналичные;;954
100006208;12-30-2017;0,563356481;Ремень тип 1, Reebok;1;564.7696;наличные;;298
100006217;10-13-2016;0,7475;Майка тип 3, Nike;2;1070;безналичные;ФИО 467;500
100006217;10-13-2016;0,7475;Кроссовки тип 4, Puma;2;2903.808;безналичные;ФИО 467;1824
100006217;10-13-2016;0,7475;Ремень тип 1, Nike;1;247.4208;безналичные;ФИО 467;121
100006217;10-13-2016;0,7475;Штаны тип 7, Adidas;1;1984.32;безналичные;ФИО 467;954
100006227;6-20-2016;0,651979167;Кроссовки тип 5, Adidas;1;1296.648;наличные;;783
100006238;12-14-2017;0,708263889;Кроссовки тип 2, Reebok;2;2591.68;наличные;;1424
100006253;1-7-2018;0,499861111;Шапка тип 1, Nike;1;464.112;наличные;;198
100006253;1-7-2018;0,499861111;Ремень тип 2, Adidas;1;325.95;наличные;;159
100006253;1-7-2018;0,499861111;Шапка тип 4, Reebok;1;229.4;наличные;;124
100006266;6-30-2016;0,414965278;Штаны тип 11, Reebok;1;1816.84;безналичные;ФИО 849;857
100006266;6-30-2016;0,414965278;Запонка тип 6, Reebok;1;330.616;безналичные;ФИО 849;221
100006278;8-15-2016;0,628715278;Колготки тип 1, Nike;2;1030.176;наличные;ФИО 990;504
100006280;2-9-2016;0,530335648;Туфли тип 3, Reebok;1;2500.2;безналичные;;1389
100006280;2-9-2016;0,530335648;Футболка тип 5, Nike;1;568.4;безналичные;;245
100006280;2-9-2016;0,530335648;Запонка тип 6, Puma;1;325.4908;безналичные;;205
100006282;6-30-2017;0,491782407;Колготки тип 2, Reebok;1;415.8;наличные;ФИО 13;210
100006282;6-30-2017;0,491782407;Штаны тип 10, Nike;1;1158.616;наличные;ФИО 13;577
100006282;6-30-2017;0,491782407;Футболка тип 7, Puma;1;201.552;наличные;ФИО 13;114
100006282;6-30-2017;0,491782407;Сапоги тип 6, Reebok;1;6011.8296;наличные;ФИО 13;2814
100006282;6-30-2017;0,491782407;Кепка тип 2, Nike;2;1083.32;наличные;ФИО 13;530
